KWMTBOMO	NCBI Gene ID
KWMTBOMO01433.mrna1.p1	101739559
KWMTBOMO01434.mrna1.p1	101739194
KWMTBOMO01436.mrna1.p1	692798
KWMTBOMO01437.mrna1.p1	100431179
KWMTBOMO01440.mrna1.p1	101738677
KWMTBOMO01441.mrna1.p1	101738547
KWMTBOMO01445.mrna1.p1	101738183
KWMTBOMO01446.mrna1.p1	101744865
KWMTBOMO01452.mrna1.p1	101737924
KWMTBOMO01453.mrna1.p1	101737791
KWMTBOMO01455.mrna1.p1	101737653
KWMTBOMO01458.mrna1.p1	101737512
KWMTBOMO01463.mrna1.p1	101737373
KWMTBOMO01464.mrna1.p1	101744430
KWMTBOMO01467.mrna1.p1	105842389
KWMTBOMO01468.mrna1.p1	101744001
KWMTBOMO01470.mrna1.p1	100174919
KWMTBOMO01472.mrna1.p1	101744930
KWMTBOMO01476.mrna1.p1	101744454
KWMTBOMO01479.mrna1.p1	101744073
KWMTBOMO01480.mrna1.p1	101743924
KWMTBOMO01481.mrna1.p1	101743775
KWMTBOMO01482.mrna1.p1	733121
KWMTBOMO01484.mrna1.p1	101742927
KWMTBOMO01485.mrna1.p1	101742776
KWMTBOMO01486.mrna1.p1	101742633
KWMTBOMO01490.mrna1.p1	101747070
KWMTBOMO01491.mrna1.p1	101742007
KWMTBOMO01497.mrna1.p1	101741563
KWMTBOMO01502.mrna1.p1	692543
KWMTBOMO01504.mrna1.p1	105841373
KWMTBOMO01505.mrna1.p1	101741054
KWMTBOMO01506.mrna1.p1	101740913
KWMTBOMO01512.mrna1.p1	101740774
KWMTBOMO01517.mrna1.p1	101740400
KWMTBOMO01518.mrna1.p1	101746516
KWMTBOMO01519.mrna1.p1	101740269
KWMTBOMO01521.mrna1.p1	119630298
KWMTBOMO01522.mrna1.p1	101739953
KWMTBOMO01523.mrna1.p1	101746379
KWMTBOMO01525.mrna1.p1	101739676
KWMTBOMO01526.mrna1.p1	101746240
KWMTBOMO01529.mrna1.p1	101739392
KWMTBOMO01532.mrna1.p1	101746096
KWMTBOMO01533.mrna1.p1	101745952
KWMTBOMO01534.mrna1.p1	101738928
KWMTBOMO01537.mrna1.p1	101738434
KWMTBOMO01543.mrna1.p1	101738036
KWMTBOMO01550.mrna1.p1	101737675
KWMTBOMO01551.mrna1.p1	101737434
KWMTBOMO01556.mrna1.p1	105841377
KWMTBOMO01560.mrna1.p1	101745371
KWMTBOMO01567.mrna1.p1	101738850
KWMTBOMO01568.mrna1.p1	100862792
KWMTBOMO01569.mrna1.p1	101739406
KWMTBOMO01571.mrna1.p1	101738711
KWMTBOMO01573.mrna1.p1	101740477
KWMTBOMO01574.mrna1.p1	101740616
KWMTBOMO01579.mrna1.p1	101737629
KWMTBOMO01580.mrna1.p1	101737486
KWMTBOMO01582.mrna1.p1	101737347
KWMTBOMO01592.mrna1.p1	101739125
KWMTBOMO01593.mrna1.p1	100272185
KWMTBOMO01597.mrna1.p1	101737199
KWMTBOMO01606.mrna1.p1	101742458
KWMTBOMO01607.mrna1.p1	101742796
KWMTBOMO01608.mrna1.p1	101742943
KWMTBOMO01610.mrna1.p1	101743082
KWMTBOMO01612.mrna1.p1	101744760
KWMTBOMO01617.mrna1.p1	101743508
KWMTBOMO01620.mrna1.p1	101744183
KWMTBOMO01625.mrna1.p1	101744566
KWMTBOMO01626.mrna1.p1	101745344
KWMTBOMO01627.mrna1.p1	101744902
KWMTBOMO01629.mrna1.p1	119628448
KWMTBOMO01630.mrna1.p1	101745623
KWMTBOMO01633.mrna1.p1	101745293
KWMTBOMO01637.mrna1.p1	101745433
KWMTBOMO01638.mrna1.p1	101745575
KWMTBOMO01639.mrna1.p1	101745725
KWMTBOMO01640.mrna1.p1	110385711
KWMTBOMO01641.mrna1.p1	101746632
KWMTBOMO01642.mrna1.p1	101746012
KWMTBOMO01643.mrna1.p1	101745873
KWMTBOMO01644.mrna1.p1	101746152
KWMTBOMO01645.mrna1.p1	692911
KWMTBOMO01646.mrna1.p1	101746301
KWMTBOMO01648.mrna1.p1	101746773
KWMTBOMO01654.mrna1.p1	110385707
KWMTBOMO01658.mrna1.p1	101747044
KWMTBOMO01661.mrna1.p1	119628453
KWMTBOMO01662.mrna1.p1	733058
KWMTBOMO01663.mrna1.p1	110384699
KWMTBOMO01665.mrna1.p1	101735521
KWMTBOMO01666.mrna1.p1	692907
KWMTBOMO01667.mrna1.p1	101735658
KWMTBOMO01668.mrna1.p1	101735476
KWMTBOMO01681.mrna1.p1	101736056
KWMTBOMO01684.mrna1.p1	101735838
KWMTBOMO01685.mrna1.p1	101735970
KWMTBOMO01689.mrna1.p1	119628470
KWMTBOMO01690.mrna1.p1	692869
KWMTBOMO01693.mrna1.p1	100862767
KWMTBOMO01694.mrna1.p1	101736367
KWMTBOMO01695.mrna1.p1	101736451
KWMTBOMO01696.mrna1.p1	101736578
KWMTBOMO01699.mrna1.p1	101736723
KWMTBOMO01700.mrna1.p1	101736813
KWMTBOMO01705.mrna1.p1	101736940
KWMTBOMO01707.mrna1.p1	101737117
KWMTBOMO01708.mrna1.p1	101737161
KWMTBOMO01709.mrna1.p1	101737308
KWMTBOMO01710.mrna1.p1	101737450
KWMTBOMO01719.mrna1.p1	101738131
KWMTBOMO01720.mrna1.p1	101738262
KWMTBOMO01721.mrna1.p1	101738489
KWMTBOMO01730.mrna1.p1	692735
KWMTBOMO01738.mrna1.p1	101738751
KWMTBOMO01739.mrna1.p1	119628451
KWMTBOMO01740.mrna1.p1	105842836
KWMTBOMO01741.mrna1.p1	101738894
KWMTBOMO01742.mrna1.p1	101739036
KWMTBOMO01743.mrna1.p1	101739183
KWMTBOMO01745.mrna1.p1	110385712
KWMTBOMO01748.mrna1.p1	101739506
KWMTBOMO01751.mrna1.p1	101739790
KWMTBOMO01752.mrna1.p1	110385705
KWMTBOMO01753.mrna1.p1	101739928
KWMTBOMO01754.mrna1.p1	101740551
KWMTBOMO01755.mrna1.p1	101740688
KWMTBOMO01756.mrna1.p1	101740931
KWMTBOMO01757.mrna1.p1	692388
KWMTBOMO01762.mrna1.p1	101737825
KWMTBOMO01764.mrna1.p1	101743906
KWMTBOMO01765.mrna1.p1	101740078
KWMTBOMO01766.mrna1.p1	101738219
KWMTBOMO01767.mrna1.p1	101738350
KWMTBOMO01770.mrna1.p1	101738490
KWMTBOMO01772.mrna1.p1	101741216
KWMTBOMO01774.mrna1.p1	101740895
KWMTBOMO01775.mrna1.p1	101740753
KWMTBOMO01776.mrna1.p1	110386789
KWMTBOMO01785.mrna1.p1	101739321
KWMTBOMO01786.mrna1.p1	101741442
KWMTBOMO01788.mrna1.p1	101741727
KWMTBOMO01789.mrna1.p1	692905
KWMTBOMO01790.mrna1.p1	101741876
KWMTBOMO01794.mrna1.p1	101742221
KWMTBOMO01795.mrna1.p1	101742355
KWMTBOMO01796.mrna1.p1	692987
KWMTBOMO01797.mrna1.p1	101742507
KWMTBOMO01799.mrna1.p1	733131
KWMTBOMO01800.mrna1.p1	733043
KWMTBOMO01801.mrna1.p1	101742844
KWMTBOMO01802.mrna1.p1	693077
KWMTBOMO01803.mrna1.p1	101742986
KWMTBOMO01806.mrna1.p1	101743411
KWMTBOMO01807.mrna1.p1	100379414
KWMTBOMO01811.mrna1.p1	101740151
KWMTBOMO01812.mrna1.p1	101743892
KWMTBOMO01813.mrna1.p1	101744036
KWMTBOMO01814.mrna1.p1	692784
KWMTBOMO01815.mrna1.p1	101735770
KWMTBOMO01819.mrna1.p1	101740689
KWMTBOMO01820.mrna1.p1	101740829
KWMTBOMO01821.mrna1.p1	101744329
KWMTBOMO01824.mrna1.p1	101744473
KWMTBOMO01825.mrna1.p1	100862784
KWMTBOMO01826.mrna1.p1	732942
KWMTBOMO01827.mrna1.p1	101744619
KWMTBOMO01828.mrna1.p1	101744759
KWMTBOMO01829.mrna1.p1	692946
KWMTBOMO01830.mrna1.p1	101744997
KWMTBOMO01831.mrna1.p1	101745143
KWMTBOMO01832.mrna1.p1	101745294
KWMTBOMO01834.mrna1.p1	101745576
KWMTBOMO01835.mrna1.p1	101745434
KWMTBOMO01840.mrna1.p1	101741971
KWMTBOMO01841.mrna1.p1	101745726
KWMTBOMO01844.mrna1.p1	101745874
KWMTBOMO01850.mrna1.p1	101742696
KWMTBOMO01851.mrna1.p1	101742845
KWMTBOMO01852.mrna1.p1	101746394
KWMTBOMO01856.mrna1.p1	101746531
KWMTBOMO01860.mrna1.p1	101746913
KWMTBOMO01861.mrna1.p1	101747130
KWMTBOMO01866.mrna1.p1	101742987
KWMTBOMO01871.mrna1.p1	101735929
KWMTBOMO01872.mrna1.p1	101736055
KWMTBOMO01873.mrna1.p1	101736284
KWMTBOMO01874.mrna1.p1	101743129
KWMTBOMO01877.mrna1.p1	101736624
KWMTBOMO01878.mrna1.p1	692794
KWMTBOMO01879.mrna1.p1	101736852
KWMTBOMO01880.mrna1.p1	101743553
KWMTBOMO01882.mrna1.p1	101737071
KWMTBOMO01884.mrna1.p1	100329158
KWMTBOMO01886.mrna1.p1	101737309
KWMTBOMO01888.mrna1.p1	101743842
KWMTBOMO01889.mrna1.p1	101737784
KWMTBOMO01890.mrna1.p1	101738004
KWMTBOMO01891.mrna1.p1	101738132
KWMTBOMO01892.mrna1.p1	101738263
KWMTBOMO01894.mrna1.p1	101738402
KWMTBOMO01895.mrna1.p1	101738669
KWMTBOMO01896.mrna1.p1	101738537
KWMTBOMO01897.mrna1.p1	101744134
KWMTBOMO01899.mrna1.p1	101744567
KWMTBOMO01904.mrna1.p1	101744709
KWMTBOMO01905.mrna1.p1	101744857
KWMTBOMO01909.mrna1.p1	101744998
KWMTBOMO01913.mrna1.p1	101739416
KWMTBOMO01914.mrna1.p1	101739548
KWMTBOMO01916.mrna1.p1	101745144
KWMTBOMO01919.mrna1.p1	101740238
KWMTBOMO01921.mrna1.p1	101740375
KWMTBOMO01922.mrna1.p1	105842081
KWMTBOMO01923.mrna1.p1	101740647
KWMTBOMO01925.mrna1.p1	101741074
KWMTBOMO01928.mrna1.p1	101741308
KWMTBOMO01929.mrna1.p1	101741636
KWMTBOMO01936.mrna1.p1	101742404
KWMTBOMO01938.mrna1.p1	692918
KWMTBOMO01939.mrna1.p1	101742797
KWMTBOMO01941.mrna1.p1	692706
KWMTBOMO01942.mrna1.p1	119631227
KWMTBOMO01943.mrna1.p1	105842077
KWMTBOMO01944.mrna1.p1	101743128
KWMTBOMO01945.mrna1.p1	101743272
KWMTBOMO01947.mrna1.p1	101745577
KWMTBOMO01948.mrna1.p1	101743552
KWMTBOMO01950.mrna1.p1	733065
KWMTBOMO01951.mrna1.p1	101743693
KWMTBOMO01952.mrna1.p1	101743942
KWMTBOMO01953.mrna1.p1	101744091
KWMTBOMO01954.mrna1.p1	101744234
KWMTBOMO01955.mrna1.p1	101744474
KWMTBOMO01956.mrna1.p1	101737999
KWMTBOMO01960.mrna1.p1	101740476
KWMTBOMO01962.mrna1.p1	101740986
KWMTBOMO01965.mrna1.p1	101735329
KWMTBOMO01966.mrna1.p1	101735555
KWMTBOMO01968.mrna1.p1	101735695
KWMTBOMO01973.mrna1.p1	101736620
KWMTBOMO01975.mrna1.p1	692625
KWMTBOMO01978.mrna1.p1	101746643
KWMTBOMO01979.mrna1.p1	101746127
KWMTBOMO01981.mrna1.p1	101745086
KWMTBOMO01982.mrna1.p1	101745236
KWMTBOMO01983.mrna1.p1	101744558
KWMTBOMO01986.mrna1.p1	100187571
KWMTBOMO01988.mrna1.p1	100533206
KWMTBOMO01989.mrna1.p1	101746317
KWMTBOMO01991.mrna1.p1	101746600
KWMTBOMO01992.mrna1.p1	101743678
KWMTBOMO01997.mrna1.p1	101742102
KWMTBOMO01998.mrna1.p1	101743827
KWMTBOMO02002.mrna1.p1	101742257
KWMTBOMO02003.mrna1.p1	101742497
KWMTBOMO02004.mrna1.p1	692646
KWMTBOMO02005.mrna1.p1	101742738
KWMTBOMO02006.mrna1.p1	692658
KWMTBOMO02007.mrna1.p1	101744262
KWMTBOMO02008.mrna1.p1	101743114
KWMTBOMO02009.mrna1.p1	100190960
KWMTBOMO02010.mrna1.p1	101743261
KWMTBOMO02012.mrna1.p1	101745629
KWMTBOMO02013.mrna1.p1	101735567
KWMTBOMO02014.mrna1.p1	101735434
KWMTBOMO02015.mrna1.p1	101747224
KWMTBOMO02023.mrna1.p1	100134924
KWMTBOMO02024.mrna1.p1	101746351
KWMTBOMO02025.mrna1.p1	101746211
KWMTBOMO02026.mrna1.p1	101745049
KWMTBOMO02028.mrna1.p1	101745921
KWMTBOMO02034.mrna1.p1	101745777
KWMTBOMO02036.mrna1.p1	101745628
KWMTBOMO02038.mrna1.p1	101742614
KWMTBOMO02039.mrna1.p1	101745255
KWMTBOMO02040.mrna1.p1	101744621
KWMTBOMO02041.mrna1.p1	100884166
KWMTBOMO02042.mrna1.p1	101744476
KWMTBOMO02045.mrna1.p1	101744333
KWMTBOMO02047.mrna1.p1	101744187
KWMTBOMO02048.mrna1.p1	101744334
KWMTBOMO02050.mrna1.p1	101744041
KWMTBOMO02051.mrna1.p1	101743897
KWMTBOMO02053.mrna1.p1	692820
KWMTBOMO02054.mrna1.p1	101743606
KWMTBOMO02056.mrna1.p1	101743189
KWMTBOMO02058.mrna1.p1	101743042
KWMTBOMO02059.mrna1.p1	692720
KWMTBOMO02061.mrna1.p1	100101173
KWMTBOMO02062.mrna1.p1	101744730
KWMTBOMO02065.mrna1.p1	101743607
KWMTBOMO02066.mrna1.p1	101742656
KWMTBOMO02067.mrna1.p1	101743469
KWMTBOMO02068.mrna1.p1	101742515
KWMTBOMO02071.mrna1.p1	101742364
KWMTBOMO02074.mrna1.p1	101742074
KWMTBOMO02075.mrna1.p1	101741930
KWMTBOMO02076.mrna1.p1	101741781
KWMTBOMO02077.mrna1.p1	101741643
KWMTBOMO02078.mrna1.p1	101743190
KWMTBOMO02079.mrna1.p1	101741502
KWMTBOMO02080.mrna1.p1	101741263
KWMTBOMO02081.mrna1.p1	692781
KWMTBOMO02082.mrna1.p1	692652
KWMTBOMO02086.mrna1.p1	101743043
KWMTBOMO02087.mrna1.p1	101742902
KWMTBOMO02088.mrna1.p1	101740883
KWMTBOMO02089.mrna1.p1	101740742
KWMTBOMO02091.mrna1.p1	101740605
KWMTBOMO02092.mrna1.p1	101742749
KWMTBOMO02095.mrna1.p1	101740111
KWMTBOMO02096.mrna1.p1	101739980
KWMTBOMO02097.mrna1.p1	101739841
KWMTBOMO02099.mrna1.p1	101739700
KWMTBOMO02100.mrna1.p1	101739555
KWMTBOMO02102.mrna1.p1	101739282
KWMTBOMO02103.mrna1.p1	101739143
KWMTBOMO02104.mrna1.p1	101738994
KWMTBOMO02107.mrna1.p1	101738270
KWMTBOMO02108.mrna1.p1	101738407
KWMTBOMO02110.mrna1.p1	101738139
KWMTBOMO02111.mrna1.p1	105842308
KWMTBOMO02112.mrna1.p1	101742605
KWMTBOMO02113.mrna1.p1	101742465
KWMTBOMO02114.mrna1.p1	110384837
KWMTBOMO02115.mrna1.p1	101744114
KWMTBOMO02116.mrna1.p1	101742312
KWMTBOMO02117.mrna1.p1	101738011
KWMTBOMO02120.mrna1.p1	101737741
KWMTBOMO02121.mrna1.p1	101737598
KWMTBOMO02122.mrna1.p1	693078
KWMTBOMO02123.mrna1.p1	101737371
KWMTBOMO02131.mrna1.p1	101737224
KWMTBOMO02132.mrna1.p1	100415910
KWMTBOMO02134.mrna1.p1	101741592
KWMTBOMO02135.mrna1.p1	101736681
KWMTBOMO02136.mrna1.p1	101736453
KWMTBOMO02137.mrna1.p1	101741450
KWMTBOMO02138.mrna1.p1	101736242
KWMTBOMO02139.mrna1.p1	101736105
KWMTBOMO02140.mrna1.p1	101735889
KWMTBOMO02141.mrna1.p1	101735664
KWMTBOMO02147.mrna1.p1	100302617
KWMTBOMO02148.mrna1.p1	733124
KWMTBOMO02150.mrna1.p1	101735527
KWMTBOMO02152.mrna1.p1	101747001
KWMTBOMO02153.mrna1.p1	101740884
KWMTBOMO02157.mrna1.p1	101746637
KWMTBOMO02159.mrna1.p1	101740743
KWMTBOMO02162.mrna1.p1	101740467
KWMTBOMO02163.mrna1.p1	101746067
KWMTBOMO02165.mrna1.p1	101745835
KWMTBOMO02167.mrna1.p1	101745538
KWMTBOMO02170.mrna1.p1	101740068
KWMTBOMO02171.mrna1.p1	101744864
KWMTBOMO02172.mrna1.p1	101745104
KWMTBOMO02174.mrna1.p1	101744575
KWMTBOMO02175.mrna1.p1	101744427
KWMTBOMO02178.mrna1.p1	101744284
KWMTBOMO02182.mrna1.p1	110386038
KWMTBOMO02183.mrna1.p1	101743851
KWMTBOMO02184.mrna1.p1	101743999
KWMTBOMO02185.mrna1.p1	692896
KWMTBOMO02186.mrna1.p1	101743699
KWMTBOMO02187.mrna1.p1	101743558
KWMTBOMO02188.mrna1.p1	101743418
KWMTBOMO02189.mrna1.p1	101743277
KWMTBOMO02190.mrna1.p1	101743134
KWMTBOMO02192.mrna1.p1	101742992
KWMTBOMO02193.mrna1.p1	101742655
KWMTBOMO02196.mrna1.p1	101742363
KWMTBOMO02197.mrna1.p1	101742229
KWMTBOMO02198.mrna1.p1	101742073
KWMTBOMO02200.mrna1.p1	101741172
KWMTBOMO02201.mrna1.p1	101741501
KWMTBOMO02202.mrna1.p1	101741642
KWMTBOMO02205.mrna1.p1	101741024
KWMTBOMO02207.mrna1.p1	101739931
KWMTBOMO02210.mrna1.p1	101739652
KWMTBOMO02211.mrna1.p1	100529202
KWMTBOMO02213.mrna1.p1	101740655
KWMTBOMO02216.mrna1.p1	732893
KWMTBOMO02220.mrna1.p1	101740515
KWMTBOMO02221.mrna1.p1	101739229
KWMTBOMO02222.mrna1.p1	101739085
KWMTBOMO02224.mrna1.p1	101740155
KWMTBOMO02225.mrna1.p1	101740021
KWMTBOMO02229.mrna1.p1	101739888
KWMTBOMO02230.mrna1.p1	101739752
KWMTBOMO02231.mrna1.p1	101738810
KWMTBOMO02232.mrna1.p1	101739609
KWMTBOMO02235.mrna1.p1	101739471
KWMTBOMO02237.mrna1.p1	101738542
KWMTBOMO02238.mrna1.p1	101738408
KWMTBOMO02241.mrna1.p1	692906
KWMTBOMO02251.mrna1.p1	101739045
KWMTBOMO02252.mrna1.p1	101738904
KWMTBOMO02256.mrna1.p1	101738628
KWMTBOMO02257.mrna1.p1	100500759
KWMTBOMO02259.mrna1.p1	100379406
KWMTBOMO02260.mrna1.p2	100379407
KWMTBOMO02261.mrna1.p1	100379408
KWMTBOMO02262.mrna1.p1	100379409
KWMTBOMO02264.mrna1.p1	100379411
KWMTBOMO02265.mrna1.p1	100379412
KWMTBOMO02266.mrna1.p1	100379413
KWMTBOMO02272.mrna1.p1	101736631
KWMTBOMO02273.mrna1.p1	101738225
KWMTBOMO02274.mrna1.p1	101738356
KWMTBOMO02275.mrna1.p1	101737876
KWMTBOMO02277.mrna1.p1	101736493
KWMTBOMO02278.mrna1.p1	732859
KWMTBOMO02290.mrna1.p1	101735973
KWMTBOMO02291.mrna1.p1	101737080
KWMTBOMO02292.mrna1.p1	101736948
KWMTBOMO02293.mrna1.p1	101735842
KWMTBOMO02294.mrna1.p1	101739781
KWMTBOMO02295.mrna1.p1	100126204
KWMTBOMO02296.mrna1.p1	101739918
KWMTBOMO02297.mrna1.p1	101740054
KWMTBOMO02299.mrna1.p1	110386606
KWMTBOMO02302.mrna1.p1	101737816
KWMTBOMO02303.mrna1.p1	101737947
KWMTBOMO02309.mrna1.p1	101738081
KWMTBOMO02318.mrna1.p1	101738478
KWMTBOMO02320.mrna1.p1	101738606
KWMTBOMO02322.mrna1.p1	101738738
KWMTBOMO02326.mrna1.p1	101739121
KWMTBOMO02327.mrna1.p1	101739261
KWMTBOMO02328.mrna1.p1	101741430
KWMTBOMO02330.mrna1.p1	101739397
KWMTBOMO02340.mrna1.p1	101741569
KWMTBOMO02341.mrna1.p1	101739637
KWMTBOMO02342.mrna1.p1	101741715
KWMTBOMO02347.mrna1.p1	101742296
KWMTBOMO02351.mrna1.p1	101744655
KWMTBOMO02353.mrna1.p1	101743979
KWMTBOMO02354.mrna1.p1	101744941
KWMTBOMO02355.mrna1.p1	101743681
KWMTBOMO02356.mrna1.p1	101743829
KWMTBOMO02357.mrna1.p1	101743540
KWMTBOMO02358.mrna1.p1	101744797
KWMTBOMO02361.mrna1.p1	100127129
KWMTBOMO02362.mrna1.p1	100134922
KWMTBOMO02363.mrna1.p1	105841815
KWMTBOMO02375.mrna1.p1	101741722
KWMTBOMO02376.mrna1.p1	101741436
KWMTBOMO02377.mrna1.p1	101741351
KWMTBOMO02378.mrna1.p1	101741575
KWMTBOMO02383.mrna1.p1	101744364
KWMTBOMO02385.mrna1.p1	105842918
KWMTBOMO02389.mrna1.p1	101747074
KWMTBOMO02392.mrna1.p1	100270786
KWMTBOMO02393.mrna1.p1	101746521
KWMTBOMO02394.mrna1.p1	692539
KWMTBOMO02395.mrna1.p1	101743975
KWMTBOMO02396.mrna1.p1	101743731
KWMTBOMO02400.mrna1.p1	101743453
KWMTBOMO02402.mrna1.p2	101743026
KWMTBOMO02406.mrna1.p1	101745524
KWMTBOMO02409.mrna1.p1	101742539
KWMTBOMO02414.mrna1.p1	101742392
KWMTBOMO02416.mrna1.p1	101744937
KWMTBOMO02417.mrna1.p1	110385201
KWMTBOMO02418.mrna1.p1	101741766
KWMTBOMO02419.mrna1.p1	101741626
KWMTBOMO02420.mrna1.p1	105841638
KWMTBOMO02421.mrna1.p1	101741486
KWMTBOMO02424.mrna1.p1	101741152
KWMTBOMO02425.mrna1.p1	101740866
KWMTBOMO02426.mrna1.p1	101741005
KWMTBOMO02429.mrna1.p1	101740727
KWMTBOMO02430.mrna1.p1	101740588
KWMTBOMO02431.mrna1.p1	732934
KWMTBOMO02432.mrna1.p1	101740455
KWMTBOMO02433.mrna1.p1	100873153
KWMTBOMO02435.mrna1.p1	101740093
KWMTBOMO02437.mrna1.p1	101739639
KWMTBOMO02438.mrna1.p1	101739874
KWMTBOMO02440.mrna1.p1	100216493
KWMTBOMO02442.mrna1.p1	101739501
KWMTBOMO02444.mrna1.p1	101739361
KWMTBOMO02445.mrna1.p1	101739222
KWMTBOMO02449.mrna1.p1	101735764
KWMTBOMO02450.mrna1.p1	732928
KWMTBOMO02454.mrna1.p1	101735624
KWMTBOMO02457.mrna1.p1	101746872
KWMTBOMO02458.mrna1.p1	101746734
KWMTBOMO02460.mrna1.p1	101746215
KWMTBOMO02461.mrna1.p1	101741834
KWMTBOMO02466.mrna1.p1	101741547
KWMTBOMO02467.mrna1.p1	692569
KWMTBOMO02468.mrna1.p1	101745692
KWMTBOMO02470.mrna1.p1	101745402
KWMTBOMO02471.mrna1.p1	101745260
KWMTBOMO02472.mrna1.p1	101745110
KWMTBOMO02473.mrna1.p1	101744816
KWMTBOMO02477.mrna1.p1	692696
KWMTBOMO02478.mrna1.p1	101744386
KWMTBOMO02479.mrna1.p1	101744530
KWMTBOMO02480.mrna1.p1	101744242
KWMTBOMO02481.mrna1.p1	101744100
KWMTBOMO02482.mrna1.p1	101743803
KWMTBOMO02483.mrna1.p1	101743952
KWMTBOMO02490.mrna1.p1	778527
KWMTBOMO02493.mrna1.p1	101743333
KWMTBOMO02497.mrna1.p1	692903
KWMTBOMO02500.mrna1.p1	101742956
KWMTBOMO02501.mrna1.p1	101740983
KWMTBOMO02505.mrna1.p1	101742662
KWMTBOMO02506.mrna1.p1	101742419
KWMTBOMO02509.mrna1.p1	100862771
KWMTBOMO02514.mrna1.p1	101742277
KWMTBOMO02515.mrna1.p1	100169706
KWMTBOMO02523.mrna1.p1	101742125
KWMTBOMO02529.mrna1.p1	100329147
KWMTBOMO02534.mrna1.p1	101739757
KWMTBOMO02536.mrna1.p1	101741833
KWMTBOMO02537.mrna1.p1	101741688
KWMTBOMO02539.mrna1.p1	101741030
KWMTBOMO02540.mrna1.p1	105842464
KWMTBOMO02543.mrna1.p1	101740747
KWMTBOMO02544.mrna1.p1	101740610
KWMTBOMO02545.mrna1.p1	101740428
KWMTBOMO02547.mrna1.p1	101740300
KWMTBOMO02548.mrna1.p1	101740073
KWMTBOMO02551.mrna1.p1	101739704
KWMTBOMO02552.mrna1.p1	101739477
KWMTBOMO02561.mrna1.p1	101739094
KWMTBOMO02563.mrna1.p1	101738766
KWMTBOMO02564.mrna1.p1	101738632
KWMTBOMO02567.mrna1.p1	101738100
KWMTBOMO02570.mrna1.p1	105842452
KWMTBOMO02571.mrna1.p1	101737970
KWMTBOMO02576.mrna1.p1	101737747
KWMTBOMO02577.mrna1.p1	101737461
KWMTBOMO02579.mrna1.p1	119628334
KWMTBOMO02580.mrna1.p1	101738633
KWMTBOMO02581.mrna1.p1	101737319
KWMTBOMO02585.mrna1.p1	101738232
KWMTBOMO02586.mrna1.p1	101736690
KWMTBOMO02590.mrna1.p1	101736550
KWMTBOMO02591.mrna1.p1	101736295
KWMTBOMO02592.mrna1.p1	101736422
KWMTBOMO02593.mrna1.p1	101736159
KWMTBOMO02594.mrna1.p1	101737971
KWMTBOMO02596.mrna1.p1	105842467
KWMTBOMO02597.mrna1.p1	101737838
KWMTBOMO02598.mrna1.p1	105842451
KWMTBOMO02599.mrna1.p1	100134928
KWMTBOMO02600.mrna1.p1	101737701
KWMTBOMO02601.mrna1.p1	101735895
KWMTBOMO02603.mrna1.p1	101735763
KWMTBOMO02614.mrna1.p1	119628521
KWMTBOMO02615.mrna1.p1	101735398
KWMTBOMO02621.mrna1.p1	101747092
KWMTBOMO02622.mrna1.p1	101746819
KWMTBOMO02623.mrna1.p1	101746960
KWMTBOMO02626.mrna1.p1	101746680
KWMTBOMO02627.mrna1.p1	101736732
KWMTBOMO02628.mrna1.p1	101746449
KWMTBOMO02629.mrna1.p1	101746312
KWMTBOMO02630.mrna1.p1	101746072
KWMTBOMO02631.mrna1.p1	101745925
KWMTBOMO02635.mrna1.p1	100379191
KWMTBOMO02636.mrna1.p1	101745494
KWMTBOMO02637.mrna1.p1	101736590
KWMTBOMO02638.mrna1.p1	692854
KWMTBOMO02642.mrna1.p1	692876
KWMTBOMO02643.mrna1.p1	101745200
KWMTBOMO02646.mrna1.p1	101744674
KWMTBOMO02647.mrna1.p1	101744385
KWMTBOMO02648.mrna1.p1	101744241
KWMTBOMO02652.mrna1.p1	101743041
KWMTBOMO02653.mrna1.p1	101741925
KWMTBOMO02654.mrna1.p1	119628564
KWMTBOMO02659.mrna1.p1	101741639
KWMTBOMO02667.mrna1.p1	101741361
KWMTBOMO02669.mrna1.p1	101742310
KWMTBOMO02673.mrna1.p1	101741078
KWMTBOMO02674.mrna1.p1	692763
KWMTBOMO02675.mrna1.p1	693084
KWMTBOMO02676.mrna1.p1	101740936
KWMTBOMO02677.mrna1.p1	101740198
KWMTBOMO02681.mrna1.p1	101739749
KWMTBOMO02690.mrna1.p1	101739326
KWMTBOMO02691.mrna1.p1	101738989
KWMTBOMO02693.mrna1.p1	101738538
KWMTBOMO02694.mrna1.p1	693109
KWMTBOMO02696.mrna1.p1	101738136
KWMTBOMO02697.mrna1.p2	105842683
KWMTBOMO02698.mrna1.p1	110386600
KWMTBOMO02699.mrna1.p1	101741587
KWMTBOMO02702.mrna1.p1	101737872
KWMTBOMO02707.mrna1.p1	101741021
KWMTBOMO02711.mrna1.p1	101737594
KWMTBOMO02712.mrna1.p1	101740880
KWMTBOMO02714.mrna1.p1	101736899
KWMTBOMO02715.mrna1.p1	101737028
KWMTBOMO02717.mrna1.p1	101737367
KWMTBOMO02718.mrna1.p1	101736581
KWMTBOMO02719.mrna1.p1	101736452
KWMTBOMO02720.mrna1.p1	101736198
KWMTBOMO02721.mrna1.p1	101736330
KWMTBOMO02723.mrna1.p1	101735936
